ID,FirstName,LastName,Email,Phone,Department,Position,Salary,StartDate,City,State,Country,EmployeeType,PerformanceScore,YearsExperience,Skills
EMP000167,Robert,Garcia,user167@company.com,+1-478-718-9003,Finance,Manager,80045.19,2018-10-01,Los Angeles,NY,France,Part-time,2.84,23,"SQL, Excel, Communication"
EMP000168,John,Smith,user168@company.com,+1-776-390-6395,HR,Analyst,37827.63,2021-09-19,Phoenix,NY,Germany,Contract,3.51,19,Excel
EMP000169,John,Smith,user169@company.com,+1-449-802-2638,Finance,Analyst,46113.64,2017-02-13,Houston,IL,USA,Full-time,4.58,14,JavaScript
EMP000170,Emily,Johnson,user170@company.com,+1-706-434-1005,Engineering,Coordinator,133755.0,2019-05-11,Phoenix,TX,UK,Full-time,3.22,26,Excel
EMP000171,John,Jones,user171@company.com,+1-987-234-7550,HR,Manager,65788.18,2025-02-03,Chicago,AZ,UK,Contract,3.31,27,"Communication, JavaScript, Python"
EMP000172,Michael,Smith,user172@company.com,+1-413-857-5027,Marketing,Manager,109895.83,2024-11-10,Los Angeles,NY,France,Part-time,3.0,21,Communication
EMP000173,Michael,Miller,user173@company.com,+1-533-881-3323,HR,Developer,148218.45,2017-05-10,Los Angeles,AZ,France,Full-time,3.53,28,"Communication, Excel"
EMP000174,Robert,Garcia,user174@company.com,+1-210-962-9445,Marketing,Coordinator,79040.5,2021-05-28,Chicago,TX,France,Intern,4.09,11,"JavaScript, Python"
EMP000175,Lisa,Jones,user175@company.com,+1-748-287-7845,Finance,Manager,141117.96,2018-01-25,Houston,AZ,UK,Contract,4.04,0,"SQL, JavaScript"
EMP000176,Jane,Jones,user176@company.com,+1-388-861-8277,Sales,Analyst,73230.04,2017-03-31,Houston,NY,UK,Part-time,2.91,10,"Communication, Excel"
EMP000177,Robert,Miller,user177@company.com,+1-856-768-8231,Engineering,Developer,99249.94,2025-08-12,Houston,AZ,France,Intern,3.02,3,Excel
EMP000178,Lisa,Jones,user178@company.com,+1-981-177-2588,Finance,Specialist,104398.32,2023-03-28,Houston,CA,USA,Full-time,3.17,10,"JavaScript, Python"
EMP000179,Jane,Jones,user179@company.com,+1-484-528-3762,HR,Developer,110594.87,2019-08-22,Los Angeles,NY,Canada,Contract,3.16,24,"JavaScript, Python, Excel"
EMP000180,David,Brown,user180@company.com,+1-921-475-1456,HR,Analyst,112170.75,2019-07-29,Chicago,AZ,France,Intern,4.99,28,JavaScript
EMP000181,Lisa,Garcia,user181@company.com,+1-511-567-5813,HR,Specialist,99363.26,2016-03-09,Phoenix,PA,UK,Contract,3.88,20,"Python, Excel, JavaScript"
EMP000182,Michael,Jones,user182@company.com,+1-550-701-9316,Finance,Coordinator,148952.38,2018-06-23,Phoenix,PA,Canada,Part-time,2.77,20,"Python, Excel"
EMP000183,Robert,Johnson,user183@company.com,+1-668-580-5474,Finance,Developer,127424.11,2023-12-01,Los Angeles,IL,UK,Contract,2.6,16,"Excel, JavaScript"
EMP000184,Jane,Miller,user184@company.com,+1-285-422-8561,IT,Developer,102816.89,2019-06-13,Phoenix,TX,France,Intern,3.78,30,Python
EMP000185,Jane,Garcia,user185@company.com,+1-680-494-1631,Finance,Developer,133729.77,2020-03-30,Houston,AZ,Germany,Full-time,3.52,17,Communication
EMP000186,Sarah,Garcia,user186@company.com,+1-856-849-8120,HR,Manager,122473.12,2023-11-11,New York,NY,USA,Contract,3.59,17,Excel
EMP000187,Michael,Smith,user187@company.com,+1-836-311-9908,HR,Analyst,47123.35,2025-01-11,New York,IL,France,Full-time,4.24,30,Python
EMP000188,Sarah,Williams,user188@company.com,+1-380-456-1412,HR,Coordinator,86593.69,2024-10-31,Chicago,NY,USA,Contract,4.25,3,"Python, Excel"
EMP000189,Sarah,Johnson,user189@company.com,+1-421-301-4134,Sales,Manager,82119.62,2019-07-09,Los Angeles,TX,USA,Part-time,3.38,23,"Communication, SQL, Excel"
EMP000190,Emily,Miller,user190@company.com,+1-540-743-9132,Engineering,Manager,100605.06,2022-06-04,Chicago,TX,Germany,Part-time,3.69,14,"JavaScript, Excel"
EMP000191,Lisa,Smith,user191@company.com,+1-755-308-2238,Marketing,Analyst,37667.66,2022-05-10,Houston,IL,UK,Intern,4.26,24,"Python, SQL, Excel"
EMP000192,David,Garcia,user192@company.com,+1-813-460-4709,Sales,Coordinator,123101.99,2016-07-29,Chicago,AZ,USA,Part-time,3.11,5,"Communication, Excel"
EMP000193,Lisa,Garcia,user193@company.com,+1-622-540-9051,Sales,Manager,105784.19,2016-03-12,New York,NY,UK,Contract,4.09,30,"SQL, Communication"
EMP000194,Robert,Miller,user194@company.com,+1-458-939-7764,Sales,Coordinator,77565.0,2026-02-04,Houston,TX,USA,Full-time,2.61,7,"Python, Communication"
EMP000195,Michael,Garcia,user195@company.com,+1-591-741-1034,Sales,Analyst,141700.6,2019-03-18,Houston,PA,UK,Intern,2.5,29,"Python, SQL, JavaScript"
EMP000196,John,Garcia,user196@company.com,+1-594-979-8119,Sales,Developer,96417.33,2024-06-14,Chicago,AZ,Germany,Full-time,4.36,20,"Python, SQL, Excel"
EMP000197,Jane,Johnson,user197@company.com,+1-842-519-3882,Engineering,Specialist,103243.09,2020-04-21,Los Angeles,NY,USA,Part-time,3.9,5,"JavaScript, Python, Excel"
EMP000198,John,Miller,user198@company.com,+1-251-884-5939,HR,Manager,42883.4,2024-12-05,Houston,AZ,Germany,Intern,4.15,19,Communication
EMP000199,John,Miller,user199@company.com,+1-990-767-8956,Sales,Specialist,42768.13,2016-08-30,Houston,CA,Germany,Full-time,3.37,30,"JavaScript, Excel"
EMP000200,Lisa,Brown,user200@company.com,+1-425-546-1201,HR,Coordinator,107708.06,2025-06-05,Houston,AZ,Germany,Part-time,3.64,17,"Communication, Python"
EMP000201,Jane,Miller,user201@company.com,+1-419-840-2953,Finance,Developer,65091.55,2021-12-21,New York,NY,Germany,Contract,2.94,15,Python
EMP000202,John,Johnson,user202@company.com,+1-386-938-3800,HR,Manager,118864.1,2023-02-20,Los Angeles,PA,France,Contract,3.53,9,"Excel, Communication"
EMP000203,John,Jones,user203@company.com,+1-307-768-7319,Finance,Specialist,148603.81,2020-06-20,Chicago,NY,Germany,Intern,4.93,22,"JavaScript, SQL"
EMP000204,Lisa,Garcia,user204@company.com,+1-446-663-2666,IT,Developer,127540.36,2024-04-13,Chicago,TX,Canada,Contract,2.98,9,SQL
EMP000205,Emily,Williams,user205@company.com,+1-313-582-8429,HR,Manager,61293.26,2021-11-04,Los Angeles,TX,Canada,Full-time,4.78,1,Excel
EMP000206,Jane,Garcia,user206@company.com,+1-654-336-5004,Marketing,Manager,139230.43,2020-02-12,Phoenix,TX,USA,Full-time,4.45,5,"Excel, Python, JavaScript"
EMP000207,John,Garcia,user207@company.com,+1-410-126-9520,IT,Coordinator,39167.03,2019-11-15,Chicago,PA,Canada,Intern,2.87,18,"SQL, Communication, Python"
EMP000208,Sarah,Smith,user208@company.com,+1-476-778-4500,IT,Analyst,57035.94,2019-03-22,Houston,IL,UK,Contract,2.68,12,"JavaScript, Excel"
EMP000209,John,Garcia,user209@company.com,+1-241-657-6165,IT,Developer,74835.48,2024-08-03,Chicago,IL,Canada,Contract,2.53,9,"SQL, Excel"
EMP000210,Lisa,Brown,user210@company.com,+1-220-493-1914,Sales,Analyst,62927.79,2021-06-22,Houston,AZ,USA,Intern,4.24,5,JavaScript
EMP000211,Robert,Garcia,user211@company.com,+1-745-862-4798,Sales,Analyst,70799.5,2016-03-24,Los Angeles,IL,USA,Contract,4.22,11,JavaScript
EMP000212,Lisa,Johnson,user212@company.com,+1-420-764-5030,HR,Specialist,112490.53,2016-04-28,Houston,NY,Canada,Full-time,3.36,3,JavaScript
EMP000213,Robert,Jones,user213@company.com,+1-415-300-2051,Sales,Developer,107217.84,2023-06-05,Los Angeles,AZ,Germany,Part-time,4.97,6,JavaScript
EMP000214,Emily,Miller,user214@company.com,+1-222-642-6496,Marketing,Manager,88949.11,2025-03-18,Los Angeles,CA,UK,Part-time,4.91,27,"Python, Excel"
EMP000215,Emily,Brown,user215@company.com,+1-762-854-5640,Marketing,Coordinator,73424.84,2018-08-07,Los Angeles,TX,Canada,Part-time,4.04,0,"JavaScript, SQL"
EMP000216,Lisa,Williams,user216@company.com,+1-426-887-9689,IT,Coordinator,146737.44,2022-05-21,Phoenix,CA,Canada,Part-time,3.37,7,Excel
EMP000217,Emily,Johnson,user217@company.com,+1-218-937-4125,HR,Coordinator,138263.46,2023-11-18,Chicago,AZ,Germany,Full-time,4.24,19,"Communication, Excel, JavaScript"
EMP000218,Lisa,Garcia,user218@company.com,+1-395-679-6186,Marketing,Analyst,93533.22,2020-07-21,New York,TX,Germany,Full-time,4.38,1,"Communication, JavaScript"
EMP000219,Emily,Jones,user219@company.com,+1-466-724-8992,Finance,Coordinator,123207.89,2024-03-29,Chicago,AZ,Germany,Intern,3.75,6,Python
EMP000220,Robert,Johnson,user220@company.com,+1-458-415-3327,HR,Manager,84815.54,2016-07-22,Phoenix,NY,UK,Intern,4.97,1,"Communication, Excel, Python"
EMP000221,Sarah,Garcia,user221@company.com,+1-481-347-1150,IT,Coordinator,122783.96,2019-06-05,New York,CA,USA,Contract,2.66,16,"Communication, Python, Excel"
EMP000222,Michael,Williams,user222@company.com,+1-915-503-1790,HR,Manager,137709.88,2016-08-28,New York,IL,France,Contract,4.15,25,"JavaScript, Python"
EMP000223,David,Smith,user223@company.com,+1-212-417-1081,Finance,Manager,105933.89,2018-03-24,Los Angeles,PA,France,Intern,4.55,0,"JavaScript, Python, SQL"
EMP000224,John,Garcia,user224@company.com,+1-696-435-3499,Marketing,Developer,62557.24,2022-12-06,Chicago,NY,UK,Intern,4.84,12,"JavaScript, Communication"
EMP000225,David,Jones,user225@company.com,+1-942-642-4706,IT,Manager,114551.95,2019-08-07,New York,CA,Germany,Contract,3.74,23,Python
EMP000226,Emily,Johnson,user226@company.com,+1-802-738-3617,Sales,Analyst,69306.87,2023-12-27,New York,IL,USA,Contract,4.62,25,"SQL, Communication"
EMP000227,Robert,Brown,user227@company.com,+1-494-177-9369,HR,Developer,116952.48,2018-08-06,New York,IL,UK,Full-time,3.72,14,Excel
EMP000228,Lisa,Garcia,user228@company.com,+1-800-589-4747,IT,Manager,96926.34,2025-07-16,Phoenix,IL,France,Part-time,3.18,18,"Python, Communication, JavaScript"
EMP000229,Sarah,Johnson,user229@company.com,+1-247-107-4328,HR,Analyst,79874.33,2016-07-04,Chicago,CA,Canada,Intern,4.4,13,"Excel, Communication, SQL"
EMP000230,John,Miller,user230@company.com,+1-766-751-6176,Marketing,Manager,103115.96,2023-07-07,Phoenix,TX,Canada,Full-time,3.18,14,"JavaScript, SQL"
EMP000231,Emily,Smith,user231@company.com,+1-792-330-3081,Engineering,Manager,144694.61,2017-05-31,Houston,NY,UK,Intern,4.97,3,"Excel, Python"
EMP000232,David,Brown,user232@company.com,+1-427-256-7456,Marketing,Coordinator,47883.32,2019-02-15,Chicago,TX,UK,Contract,3.71,29,"Python, JavaScript, Communication"
EMP000233,John,Jones,user233@company.com,+1-747-161-4451,Finance,Developer,37771.32,2017-04-09,New York,PA,Germany,Intern,3.95,8,"Communication, SQL"
EMP000234,Robert,Smith,user234@company.com,+1-821-697-4101,Finance,Coordinator,102617.41,2021-11-17,Phoenix,AZ,USA,Intern,3.4,16,"Communication, Python"
EMP000235,Lisa,Garcia,user235@company.com,+1-547-423-3949,IT,Analyst,122159.32,2024-12-16,New York,PA,Germany,Full-time,2.58,4,Excel
EMP000236,Emily,Smith,user236@company.com,+1-665-104-6424,IT,Manager,146286.23,2017-11-22,Phoenix,AZ,Germany,Contract,4.2,24,Communication
EMP000237,John,Miller,user237@company.com,+1-891-801-9355,Sales,Coordinator,51794.48,2021-10-07,Los Angeles,NY,UK,Intern,4.57,24,"Python, Excel, Communication"
EMP000238,Emily,Jones,user238@company.com,+1-363-295-7604,IT,Coordinator,81309.62,2016-10-02,New York,IL,USA,Intern,3.4,29,SQL
EMP000239,Emily,Williams,user239@company.com,+1-208-336-7363,Marketing,Developer,60349.97,2021-09-15,New York,PA,UK,Intern,2.85,27,SQL
EMP000240,David,Smith,user240@company.com,+1-924-910-7368,IT,Developer,86600.95,2021-11-18,New York,TX,Germany,Part-time,3.63,20,"SQL, Python"
EMP000241,Lisa,Jones,user241@company.com,+1-985-263-7637,Sales,Coordinator,42854.53,2021-03-26,Chicago,NY,Canada,Full-time,4.58,19,"Excel, JavaScript, Communication"
EMP000242,David,Johnson,user242@company.com,+1-259-674-7979,HR,Coordinator,128195.33,2019-10-17,Houston,AZ,France,Full-time,2.99,7,"Python, Excel"
EMP000243,Michael,Brown,user243@company.com,+1-565-866-5551,HR,Manager,108334.59,2019-03-24,Los Angeles,TX,France,Full-time,2.66,19,"Communication, Python"
EMP000244,Lisa,Jones,user244@company.com,+1-914-220-8395,IT,Developer,49265.15,2018-06-30,New York,CA,Canada,Intern,2.72,18,Python
EMP000245,John,Jones,user245@company.com,+1-991-892-8715,Engineering,Manager,114891.22,2023-04-10,Phoenix,TX,Germany,Intern,3.27,9,"SQL, Communication, Excel"
EMP000246,Sarah,Johnson,user246@company.com,+1-488-497-7589,Marketing,Coordinator,134745.65,2019-05-06,Phoenix,PA,Germany,Intern,4.28,28,Python
EMP000247,John,Miller,user247@company.com,+1-316-898-5603,Engineering,Specialist,68703.35,2025-05-11,New York,NY,UK,Contract,3.46,4,"Excel, JavaScript"
EMP000248,Emily,Garcia,user248@company.com,+1-211-362-4992,Marketing,Analyst,46493.48,2020-11-22,Los Angeles,AZ,USA,Intern,3.81,27,"SQL, Python"
EMP000249,Emily,Garcia,user249@company.com,+1-963-689-5167,Finance,Coordinator,141613.8,2017-10-25,Chicago,TX,UK,Intern,3.09,13,"Excel, Python, JavaScript"
EMP000250,Emily,Brown,user250@company.com,+1-566-758-4182,Engineering,Manager,127717.82,2022-05-02,Houston,PA,Germany,Part-time,3.06,6,Communication
EMP000251,Lisa,Brown,user251@company.com,+1-935-923-6897,HR,Manager,61080.74,2022-04-26,Chicago,NY,Germany,Contract,3.89,14,"Python, Communication, JavaScript"
EMP000252,Emily,Williams,user252@company.com,+1-273-873-4560,IT,Specialist,84366.23,2020-11-12,Houston,NY,France,Intern,4.59,23,"SQL, Excel, Communication"
EMP000253,David,Johnson,user253@company.com,+1-390-502-6489,Finance,Specialist,134286.91,2020-06-17,Los Angeles,PA,UK,Intern,3.4,4,Communication
EMP000254,Lisa,Brown,user254@company.com,+1-545-631-7473,Finance,Manager,42778.77,2019-04-05,Houston,CA,Germany,Intern,4.39,21,"Excel, JavaScript, Python"
EMP000255,Robert,Smith,user255@company.com,+1-418-919-4414,Sales,Analyst,103097.09,2023-08-25,New York,IL,Canada,Part-time,3.64,29,Excel
EMP000256,Lisa,Williams,user256@company.com,+1-609-267-1610,Sales,Analyst,50302.15,2021-02-19,Houston,TX,UK,Intern,3.42,22,Communication
EMP000257,Emily,Jones,user257@company.com,+1-888-680-4154,Marketing,Specialist,98140.64,2023-12-27,Houston,IL,USA,Intern,2.75,5,JavaScript
EMP000258,John,Garcia,user258@company.com,+1-895-291-2721,HR,Manager,47366.28,2019-08-14,Los Angeles,TX,Germany,Contract,2.83,23,JavaScript
EMP000259,Robert,Brown,user259@company.com,+1-681-225-8701,Finance,Developer,103064.32,2022-10-10,Phoenix,TX,Germany,Full-time,4.3,6,"JavaScript, Python, Communication"
EMP000260,Jane,Brown,user260@company.com,+1-736-286-6753,Sales,Manager,49482.61,2023-05-04,New York,CA,USA,Intern,2.76,15,Excel
EMP000261,John,Miller,user261@company.com,+1-498-463-2566,Finance,Specialist,36117.26,2023-01-21,Los Angeles,NY,Canada,Part-time,3.69,28,"JavaScript, Excel, Communication"
EMP000262,Michael,Brown,user262@company.com,+1-905-614-3353,Sales,Coordinator,116115.8,2023-09-22,Phoenix,TX,Canada,Contract,3.49,9,"Python, SQL, Excel"
EMP000263,Lisa,Brown,user263@company.com,+1-282-135-3881,HR,Developer,147436.26,2022-07-02,Los Angeles,PA,Germany,Part-time,2.59,3,"JavaScript, SQL"
EMP000264,David,Johnson,user264@company.com,+1-485-538-7111,Engineering,Coordinator,37834.27,2019-06-18,Phoenix,AZ,Germany,Full-time,4.02,16,Python
EMP000265,Lisa,Johnson,user265@company.com,+1-312-621-8766,HR,Coordinator,57396.74,2021-07-31,New York,NY,UK,Full-time,2.76,15,"Python, SQL, JavaScript"
EMP000266,John,Jones,user266@company.com,+1-662-493-2091,Sales,Developer,104276.76,2018-11-21,Phoenix,AZ,USA,Full-time,3.44,8,"JavaScript, SQL, Excel"
EMP000267,Sarah,Jones,user267@company.com,+1-970-223-6324,Marketing,Coordinator,40746.12,2024-10-08,Los Angeles,TX,Canada,Intern,3.83,7,"SQL, Excel, Communication"
EMP000268,David,Smith,user268@company.com,+1-821-745-5966,Finance,Developer,83277.21,2016-12-25,New York,NY,UK,Contract,3.66,2,"Communication, JavaScript"
EMP000269,Lisa,Williams,user269@company.com,+1-242-216-4629,Marketing,Coordinator,75217.51,2016-04-03,Los Angeles,NY,France,Full-time,3.18,5,Excel
EMP000270,Jane,Smith,user270@company.com,+1-615-428-7692,IT,Manager,120560.13,2020-09-29,Chicago,PA,Germany,Contract,3.46,24,"SQL, Python, Communication"
EMP000271,Emily,Garcia,user271@company.com,+1-661-122-7846,Marketing,Manager,145859.33,2026-01-23,New York,NY,Canada,Intern,3.0,24,"SQL, JavaScript, Python"
EMP000272,Michael,Miller,user272@company.com,+1-804-493-8603,Marketing,Specialist,47962.69,2020-12-29,Houston,PA,France,Part-time,4.67,15,"Python, SQL, JavaScript"
EMP000273,Sarah,Johnson,user273@company.com,+1-206-727-4885,Sales,Developer,117975.43,2022-04-29,Phoenix,AZ,UK,Intern,4.45,10,"JavaScript, Python, Communication"
EMP000274,Michael,Johnson,user274@company.com,+1-797-767-7953,Engineering,Manager,107313.64,2019-11-28,Houston,IL,Germany,Part-time,2.6,4,Communication
EMP000275,Jane,Garcia,user275@company.com,+1-811-669-2744,IT,Coordinator,69356.37,2017-12-05,Phoenix,PA,Germany,Part-time,3.38,16,"Python, Excel"
EMP000276,Michael,Johnson,user276@company.com,+1-490-856-1157,Finance,Coordinator,133861.15,2018-05-10,Los Angeles,PA,Germany,Intern,4.8,10,"Communication, JavaScript"
EMP000277,Robert,Garcia,user277@company.com,+1-248-425-2218,Engineering,Coordinator,73925.56,2023-06-09,New York,TX,France,Full-time,4.39,24,"Excel, SQL, JavaScript"
EMP000278,Jane,Williams,user278@company.com,+1-984-317-8912,Sales,Manager,61793.14,2022-03-13,Los Angeles,CA,UK,Contract,4.85,22,"JavaScript, Python"
EMP000279,John,Miller,user279@company.com,+1-709-564-2075,IT,Coordinator,101290.87,2019-08-21,New York,TX,Canada,Contract,3.34,22,Excel
EMP000280,Jane,Miller,user280@company.com,+1-653-904-2347,HR,Manager,106761.31,2023-02-16,Chicago,AZ,USA,Full-time,2.76,14,"Excel, Communication"
EMP000281,Sarah,Jones,user281@company.com,+1-470-185-8234,Finance,Manager,141082.39,2020-05-13,New York,TX,UK,Intern,3.53,20,"Communication, JavaScript"
EMP000282,Lisa,Smith,user282@company.com,+1-342-296-3986,Marketing,Specialist,74131.18,2024-11-17,New York,CA,UK,Full-time,2.97,13,"SQL, Excel"
EMP000283,David,Johnson,user283@company.com,+1-833-723-8877,HR,Developer,73847.99,2018-08-15,New York,AZ,Canada,Part-time,4.99,16,"Python, JavaScript"
EMP000284,Lisa,Miller,user284@company.com,+1-902-435-5896,Sales,Developer,91980.56,2025-09-10,Los Angeles,AZ,UK,Contract,4.42,8,SQL
EMP000285,David,Jones,user285@company.com,+1-849-928-8758,IT,Analyst,107048.65,2025-12-08,Chicago,IL,USA,Contract,4.0,19,"SQL, Python"
EMP000286,Sarah,Miller,user286@company.com,+1-258-389-2814,Engineering,Specialist,73093.09,2024-07-23,New York,CA,UK,Contract,3.82,4,"Communication, SQL"
EMP000287,Emily,Garcia,user287@company.com,+1-668-690-7657,Marketing,Analyst,100786.83,2017-03-03,Houston,IL,Canada,Contract,4.16,27,JavaScript
EMP000288,Robert,Johnson,user288@company.com,+1-559-866-9785,Marketing,Coordinator,51481.33,2022-02-07,Phoenix,TX,Germany,Intern,4.72,14,"JavaScript, Python"
EMP000289,Robert,Smith,user289@company.com,+1-279-735-7973,HR,Specialist,110972.57,2025-12-04,New York,AZ,Canada,Intern,4.27,19,"SQL, Python, Communication"
EMP000290,Jane,Johnson,user290@company.com,+1-837-559-6676,IT,Coordinator,42267.29,2018-06-22,Phoenix,TX,USA,Intern,4.08,27,"Excel, Python"
EMP000291,Lisa,Johnson,user291@company.com,+1-387-698-5818,IT,Coordinator,128378.44,2023-07-28,Phoenix,CA,USA,Contract,4.85,27,"JavaScript, SQL, Excel"
EMP000292,David,Williams,user292@company.com,+1-229-380-3227,IT,Analyst,99985.55,2018-07-02,New York,CA,Germany,Part-time,4.49,18,Communication
EMP000293,Michael,Brown,user293@company.com,+1-314-784-7589,Sales,Developer,105463.91,2017-04-01,Chicago,PA,Germany,Intern,4.58,1,"Excel, JavaScript, SQL"
EMP000294,David,Williams,user294@company.com,+1-226-638-7374,Finance,Manager,37023.86,2021-09-18,Phoenix,TX,France,Full-time,3.98,11,"Python, SQL, JavaScript"
EMP000295,Lisa,Jones,user295@company.com,+1-682-827-9174,IT,Analyst,72230.86,2018-12-21,Los Angeles,NY,Germany,Full-time,2.81,2,"Communication, JavaScript, SQL"
EMP000296,Jane,Miller,user296@company.com,+1-228-672-3295,Engineering,Coordinator,122789.92,2017-01-02,Houston,AZ,France,Contract,2.53,23,"Communication, JavaScript, SQL"
EMP000297,Jane,Garcia,user297@company.com,+1-967-403-1432,Marketing,Manager,125728.84,2016-03-05,Chicago,CA,USA,Part-time,4.21,27,"JavaScript, Excel, SQL"
EMP000298,Lisa,Jones,user298@company.com,+1-436-417-7780,Finance,Specialist,76006.25,2025-08-12,Houston,PA,Canada,Part-time,3.73,21,SQL
EMP000299,Sarah,Smith,user299@company.com,+1-360-424-4620,IT,Developer,89565.17,2025-04-25,Houston,IL,France,Part-time,3.72,10,"JavaScript, Excel, Python"
EMP000300,Sarah,Smith,user300@company.com,+1-880-726-1996,Marketing,Specialist,77815.98,2017-02-03,Houston,PA,USA,Full-time,2.73,13,"Python, JavaScript"
